"agency_cd","site_no","Date","X_00060_00003","X_00060_00003_cd"
"USGS","11266500",2015-09-30,11.5,"A"
"USGS","11266500",2015-10-01,12,"A"
"USGS","11266500",2015-10-02,12.9,"A"
"USGS","11266500",2015-10-03,12.3,"A"
"USGS","11266500",2015-10-04,11.9,"A"
"USGS","11266500",2015-10-05,11.6,"A"
"USGS","11266500",2015-10-06,11.5,"A"
"USGS","11266500",2015-10-07,11.1,"A"
"USGS","11266500",2015-10-08,10.7,"A"
"USGS","11266500",2015-10-09,10.7,"A"
"USGS","11266500",2015-10-10,11,"A"
"USGS","11266500",2015-10-11,11.2,"A"
"USGS","11266500",2015-10-12,11.2,"A"
"USGS","11266500",2015-10-13,11.2,"A"
"USGS","11266500",2015-10-14,11.2,"A"
"USGS","11266500",2015-10-15,11.3,"A"
"USGS","11266500",2015-10-16,11.9,"A"
"USGS","11266500",2015-10-17,14,"A"
"USGS","11266500",2015-10-18,52,"A"
"USGS","11266500",2015-10-19,194,"A"
"USGS","11266500",2015-10-20,126,"A"
"USGS","11266500",2015-10-21,90.8,"A"
"USGS","11266500",2015-10-22,70.9,"A"
"USGS","11266500",2015-10-23,59.3,"A"
"USGS","11266500",2015-10-24,51.9,"A"
"USGS","11266500",2015-10-25,46.7,"A"
"USGS","11266500",2015-10-26,42.8,"A"
"USGS","11266500",2015-10-27,40.2,"A"
"USGS","11266500",2015-10-28,39.6,"A"
"USGS","11266500",2015-10-29,48,"A"
"USGS","11266500",2015-10-30,52.9,"A"
"USGS","11266500",2015-10-31,51.7,"A"
"USGS","11266500",2015-11-01,48,"A"
"USGS","11266500",2015-11-02,127,"A"
"USGS","11266500",2015-11-03,219,"A"
"USGS","11266500",2015-11-04,200,"A"
"USGS","11266500",2015-11-05,157,"A"
"USGS","11266500",2015-11-06,140,"A"
"USGS","11266500",2015-11-07,143,"A"
"USGS","11266500",2015-11-08,139,"A"
"USGS","11266500",2015-11-09,140,"A"
"USGS","11266500",2015-11-10,140,"A"
"USGS","11266500",2015-11-11,131,"A"
"USGS","11266500",2015-11-12,130,"A"
"USGS","11266500",2015-11-13,129,"A"
"USGS","11266500",2015-11-14,127,"A"
"USGS","11266500",2015-11-15,128,"A"
"USGS","11266500",2015-11-16,117,"A"
"USGS","11266500",2015-11-17,133,"A"
"USGS","11266500",2015-11-18,154,"A"
"USGS","11266500",2015-11-19,153,"A"
"USGS","11266500",2015-11-20,162,"A"
"USGS","11266500",2015-11-21,167,"A"
"USGS","11266500",2015-11-22,163,"A"
"USGS","11266500",2015-11-23,157,"A"
"USGS","11266500",2015-11-24,151,"A"
"USGS","11266500",2015-11-25,135,"A"
"USGS","11266500",2015-11-26,112,"A"
"USGS","11266500",2015-11-27,119,"A"
"USGS","11266500",2015-11-28,102,"A"
"USGS","11266500",2015-11-29,93.7,"A"
"USGS","11266500",2015-11-30,91.2,"A"
"USGS","11266500",2015-12-01,95.6,"A"
"USGS","11266500",2015-12-02,90.3,"A"
"USGS","11266500",2015-12-03,94.8,"A"
"USGS","11266500",2015-12-04,97.7,"A"
"USGS","11266500",2015-12-05,86.3,"A"
"USGS","11266500",2015-12-06,84.8,"A"
"USGS","11266500",2015-12-07,81.1,"A"
"USGS","11266500",2015-12-08,81.8,"A"
"USGS","11266500",2015-12-09,84,"A"
"USGS","11266500",2015-12-10,96.8,"A"
"USGS","11266500",2015-12-11,131,"A"
"USGS","11266500",2015-12-12,108,"A"
"USGS","11266500",2015-12-13,129,"A"
"USGS","11266500",2015-12-14,114,"A"
"USGS","11266500",2015-12-15,105,"A"
"USGS","11266500",2015-12-16,106,"A"
"USGS","11266500",2015-12-17,114,"A"
"USGS","11266500",2015-12-18,116,"A"
"USGS","11266500",2015-12-19,120,"A"
"USGS","11266500",2015-12-20,117,"A"
"USGS","11266500",2015-12-21,182,"A"
"USGS","11266500",2015-12-22,380,"A"
"USGS","11266500",2015-12-23,328,"A"
"USGS","11266500",2015-12-24,265,"A"
"USGS","11266500",2015-12-25,222,"A"
"USGS","11266500",2015-12-26,196,"A"
"USGS","11266500",2015-12-27,206,"A"
"USGS","11266500",2015-12-28,198,"A"
"USGS","11266500",2015-12-29,174,"A"
"USGS","11266500",2015-12-30,164,"A"
"USGS","11266500",2015-12-31,155,"A"
"USGS","11266500",2016-01-01,147,"A"
"USGS","11266500",2016-01-02,150,"A"
"USGS","11266500",2016-01-03,154,"A"
"USGS","11266500",2016-01-04,155,"A"
"USGS","11266500",2016-01-05,168,"A"
"USGS","11266500",2016-01-06,167,"A"
"USGS","11266500",2016-01-07,174,"A"
"USGS","11266500",2016-01-08,158,"A"
"USGS","11266500",2016-01-09,172,"A"
"USGS","11266500",2016-01-10,167,"A"
"USGS","11266500",2016-01-11,152,"A"
"USGS","11266500",2016-01-12,156,"A"
"USGS","11266500",2016-01-13,164,"A"
"USGS","11266500",2016-01-14,157,"A"
"USGS","11266500",2016-01-15,176,"A"
"USGS","11266500",2016-01-16,190,"A"
"USGS","11266500",2016-01-17,200,"A"
"USGS","11266500",2016-01-18,212,"A"
"USGS","11266500",2016-01-19,241,"A"
"USGS","11266500",2016-01-20,247,"A"
"USGS","11266500",2016-01-21,235,"A"
"USGS","11266500",2016-01-22,244,"A"
"USGS","11266500",2016-01-23,299,"A"
"USGS","11266500",2016-01-24,268,"A"
"USGS","11266500",2016-01-25,246,"A"
"USGS","11266500",2016-01-26,233,"A"
"USGS","11266500",2016-01-27,231,"A"
"USGS","11266500",2016-01-28,224,"A"
"USGS","11266500",2016-01-29,247,"A"
"USGS","11266500",2016-01-30,546,"A"
"USGS","11266500",2016-01-31,515,"A"
"USGS","11266500",2016-02-01,385,"A"
"USGS","11266500",2016-02-02,336,"A"
"USGS","11266500",2016-02-03,312,"A"
"USGS","11266500",2016-02-04,308,"A"
"USGS","11266500",2016-02-05,293,"A"
"USGS","11266500",2016-02-06,288,"A"
"USGS","11266500",2016-02-07,305,"A"
"USGS","11266500",2016-02-08,381,"A"
"USGS","11266500",2016-02-09,436,"A"
"USGS","11266500",2016-02-10,464,"A"
"USGS","11266500",2016-02-11,447,"A"
"USGS","11266500",2016-02-12,452,"A"
"USGS","11266500",2016-02-13,457,"A"
"USGS","11266500",2016-02-14,469,"A"
"USGS","11266500",2016-02-15,514,"A"
"USGS","11266500",2016-02-16,569,"A"
"USGS","11266500",2016-02-17,641,"A"
"USGS","11266500",2016-02-18,647,"A"
"USGS","11266500",2016-02-19,546,"A"
"USGS","11266500",2016-02-20,507,"A"
"USGS","11266500",2016-02-21,474,"A"
"USGS","11266500",2016-02-22,473,"A"
"USGS","11266500",2016-02-23,474,"A"
"USGS","11266500",2016-02-24,522,"A"
"USGS","11266500",2016-02-25,580,"A"
"USGS","11266500",2016-02-26,654,"A"
"USGS","11266500",2016-02-27,701,"A"
"USGS","11266500",2016-02-28,696,"A"
"USGS","11266500",2016-02-29,661,"A"
"USGS","11266500",2016-03-01,739,"A"
"USGS","11266500",2016-03-02,837,"A"
"USGS","11266500",2016-03-03,845,"A"
"USGS","11266500",2016-03-04,862,"A"
"USGS","11266500",2016-03-05,1370,"A"
"USGS","11266500",2016-03-06,1620,"A"
"USGS","11266500",2016-03-07,1120,"A"
"USGS","11266500",2016-03-08,878,"A"
"USGS","11266500",2016-03-09,823,"A"
"USGS","11266500",2016-03-10,898,"A"
"USGS","11266500",2016-03-11,949,"A"
"USGS","11266500",2016-03-12,864,"A"
"USGS","11266500",2016-03-13,868,"A"
"USGS","11266500",2016-03-14,852,"A"
"USGS","11266500",2016-03-15,810,"A"
"USGS","11266500",2016-03-16,785,"A"
"USGS","11266500",2016-03-17,845,"A"
"USGS","11266500",2016-03-18,988,"A"
"USGS","11266500",2016-03-19,1110,"A"
"USGS","11266500",2016-03-20,1090,"A"
"USGS","11266500",2016-03-21,1180,"A"
"USGS","11266500",2016-03-22,1050,"A"
"USGS","11266500",2016-03-23,865,"A"
"USGS","11266500",2016-03-24,854,"A"
"USGS","11266500",2016-03-25,939,"A"
"USGS","11266500",2016-03-26,1050,"A"
"USGS","11266500",2016-03-27,1220,"A"
"USGS","11266500",2016-03-28,1270,"A"
"USGS","11266500",2016-03-29,1020,"A"
"USGS","11266500",2016-03-30,873,"A"
"USGS","11266500",2016-03-31,799,"A"
"USGS","11266500",2016-04-01,905,"A"
"USGS","11266500",2016-04-02,1260,"A"
"USGS","11266500",2016-04-03,1560,"A"
"USGS","11266500",2016-04-04,1710,"A"
"USGS","11266500",2016-04-05,1830,"A"
"USGS","11266500",2016-04-06,2020,"A"
"USGS","11266500",2016-04-07,2260,"A"
"USGS","11266500",2016-04-08,2250,"A"
"USGS","11266500",2016-04-09,2730,"A"
"USGS","11266500",2016-04-10,2230,"A"
"USGS","11266500",2016-04-11,2040,"A"
"USGS","11266500",2016-04-12,1940,"A"
"USGS","11266500",2016-04-13,2080,"A"
"USGS","11266500",2016-04-14,1970,"A"
"USGS","11266500",2016-04-15,1730,"A"
"USGS","11266500",2016-04-16,1570,"A"
"USGS","11266500",2016-04-17,1730,"A"
"USGS","11266500",2016-04-18,2100,"A"
"USGS","11266500",2016-04-19,2470,"A"
"USGS","11266500",2016-04-20,2630,"A"
"USGS","11266500",2016-04-21,2600,"A"
"USGS","11266500",2016-04-22,2630,"A"
"USGS","11266500",2016-04-23,2090,"A"
"USGS","11266500",2016-04-24,1890,"A"
"USGS","11266500",2016-04-25,1700,"A"
"USGS","11266500",2016-04-26,1450,"A"
"USGS","11266500",2016-04-27,1400,"A"
"USGS","11266500",2016-04-28,1390,"A"
"USGS","11266500",2016-04-29,1410,"A"
"USGS","11266500",2016-04-30,1520,"A"
"USGS","11266500",2016-05-01,1600,"A"
"USGS","11266500",2016-05-02,1450,"A"
"USGS","11266500",2016-05-03,1680,"A"
"USGS","11266500",2016-05-04,1930,"A"
"USGS","11266500",2016-05-05,2060,"A"
"USGS","11266500",2016-05-06,1940,"A"
"USGS","11266500",2016-05-07,1760,"A"
"USGS","11266500",2016-05-08,1650,"A"
"USGS","11266500",2016-05-09,1790,"A"
"USGS","11266500",2016-05-10,2470,"A"
"USGS","11266500",2016-05-11,2760,"A"
"USGS","11266500",2016-05-12,3010,"A"
"USGS","11266500",2016-05-13,3380,"A"
"USGS","11266500",2016-05-14,3610,"A"
"USGS","11266500",2016-05-15,3280,"A"
"USGS","11266500",2016-05-16,2800,"A"
"USGS","11266500",2016-05-17,2660,"A"
"USGS","11266500",2016-05-18,2650,"A"
"USGS","11266500",2016-05-19,2940,"A"
"USGS","11266500",2016-05-20,2870,"A"
"USGS","11266500",2016-05-21,1960,"A"
"USGS","11266500",2016-05-22,1590,"A"
"USGS","11266500",2016-05-23,1480,"A"
"USGS","11266500",2016-05-24,1470,"A"
"USGS","11266500",2016-05-25,1370,"A"
"USGS","11266500",2016-05-26,1380,"A"
"USGS","11266500",2016-05-27,1530,"A"
"USGS","11266500",2016-05-28,1850,"A"
"USGS","11266500",2016-05-29,1950,"A"
"USGS","11266500",2016-05-30,2070,"A"
"USGS","11266500",2016-05-31,2480,"A"
"USGS","11266500",2016-06-01,2810,"A"
"USGS","11266500",2016-06-02,2920,"A"
"USGS","11266500",2016-06-03,2730,"A"
"USGS","11266500",2016-06-04,2820,"A"
"USGS","11266500",2016-06-05,2770,"A"
"USGS","11266500",2016-06-06,2540,"A"
"USGS","11266500",2016-06-07,2570,"A"
"USGS","11266500",2016-06-08,2520,"A"
"USGS","11266500",2016-06-09,2270,"A"
"USGS","11266500",2016-06-10,2030,"A"
"USGS","11266500",2016-06-11,1610,"A"
"USGS","11266500",2016-06-12,1850,"A"
"USGS","11266500",2016-06-13,2020,"A"
"USGS","11266500",2016-06-14,1530,"A"
"USGS","11266500",2016-06-15,1380,"A"
"USGS","11266500",2016-06-16,1170,"A"
"USGS","11266500",2016-06-17,1070,"A"
"USGS","11266500",2016-06-18,1060,"A"
"USGS","11266500",2016-06-19,1120,"A"
"USGS","11266500",2016-06-20,1120,"A"
"USGS","11266500",2016-06-21,1340,"A"
"USGS","11266500",2016-06-22,1410,"A"
"USGS","11266500",2016-06-23,1200,"A"
"USGS","11266500",2016-06-24,1030,"A"
"USGS","11266500",2016-06-25,934,"A"
"USGS","11266500",2016-06-26,883,"A"
"USGS","11266500",2016-06-27,840,"A"
"USGS","11266500",2016-06-28,860,"A"
"USGS","11266500",2016-06-29,872,"A"
"USGS","11266500",2016-06-30,813,"A"
"USGS","11266500",2016-07-01,737,"A"
"USGS","11266500",2016-07-02,674,"A"
"USGS","11266500",2016-07-03,601,"A"
"USGS","11266500",2016-07-04,540,"A"
"USGS","11266500",2016-07-05,507,"A"
"USGS","11266500",2016-07-06,458,"A"
"USGS","11266500",2016-07-07,404,"A"
"USGS","11266500",2016-07-08,373,"A"
"USGS","11266500",2016-07-09,360,"A"
"USGS","11266500",2016-07-10,343,"A"
"USGS","11266500",2016-07-11,318,"A"
"USGS","11266500",2016-07-12,283,"A"
"USGS","11266500",2016-07-13,252,"A"
"USGS","11266500",2016-07-14,234,"A"
"USGS","11266500",2016-07-15,227,"A"
"USGS","11266500",2016-07-16,223,"A"
"USGS","11266500",2016-07-17,216,"A"
"USGS","11266500",2016-07-18,202,"A"
"USGS","11266500",2016-07-19,182,"A"
"USGS","11266500",2016-07-20,162,"A"
"USGS","11266500",2016-07-21,144,"A"
"USGS","11266500",2016-07-22,132,"A"
"USGS","11266500",2016-07-23,126,"A"
"USGS","11266500",2016-07-24,122,"A"
"USGS","11266500",2016-07-25,117,"A"
"USGS","11266500",2016-07-26,110,"A"
"USGS","11266500",2016-07-27,104,"A"
"USGS","11266500",2016-07-28,102,"A"
"USGS","11266500",2016-07-29,103,"A"
"USGS","11266500",2016-07-30,106,"A"
"USGS","11266500",2016-07-31,106,"A"
"USGS","11266500",2016-08-01,102,"A"
"USGS","11266500",2016-08-02,95.1,"A"
"USGS","11266500",2016-08-03,88.3,"A"
"USGS","11266500",2016-08-04,81.9,"A"
"USGS","11266500",2016-08-05,76.5,"A"
"USGS","11266500",2016-08-06,72.1,"A"
"USGS","11266500",2016-08-07,66.8,"A"
"USGS","11266500",2016-08-08,61.6,"A"
"USGS","11266500",2016-08-09,57.4,"A"
"USGS","11266500",2016-08-10,53.9,"A"
"USGS","11266500",2016-08-11,51.3,"A"
"USGS","11266500",2016-08-12,48.6,"A"
"USGS","11266500",2016-08-13,45.6,"A"
"USGS","11266500",2016-08-14,43.6,"A"
"USGS","11266500",2016-08-15,40.8,"A"
"USGS","11266500",2016-08-16,39.5,"A"
"USGS","11266500",2016-08-17,38.2,"A"
"USGS","11266500",2016-08-18,37.1,"A"
"USGS","11266500",2016-08-19,35.9,"A"
"USGS","11266500",2016-08-20,35.3,"A"
"USGS","11266500",2016-08-21,33.9,"A"
"USGS","11266500",2016-08-22,32.8,"A"
"USGS","11266500",2016-08-23,32.6,"A"
"USGS","11266500",2016-08-24,31.4,"A"
"USGS","11266500",2016-08-25,30.5,"A"
"USGS","11266500",2016-08-26,29.5,"A"
"USGS","11266500",2016-08-27,28.5,"A"
"USGS","11266500",2016-08-28,27.6,"A"
"USGS","11266500",2016-08-29,26.3,"A"
"USGS","11266500",2016-08-30,25.1,"A"
"USGS","11266500",2016-08-31,24.5,"A"
"USGS","11266500",2016-09-01,23.8,"A"
"USGS","11266500",2016-09-02,23.4,"A"
"USGS","11266500",2016-09-03,23.2,"A"
"USGS","11266500",2016-09-04,22.6,"A"
"USGS","11266500",2016-09-05,22.2,"A"
"USGS","11266500",2016-09-06,22.3,"A"
"USGS","11266500",2016-09-07,22.2,"A"
"USGS","11266500",2016-09-08,22.1,"A"
"USGS","11266500",2016-09-09,22.1,"A"
"USGS","11266500",2016-09-10,21.8,"A"
"USGS","11266500",2016-09-11,21.6,"A"
"USGS","11266500",2016-09-12,21.5,"A"
"USGS","11266500",2016-09-13,21.9,"A"
"USGS","11266500",2016-09-14,22.2,"A"
"USGS","11266500",2016-09-15,22.2,"A"
"USGS","11266500",2016-09-16,22.2,"A"
"USGS","11266500",2016-09-17,22.4,"A"
"USGS","11266500",2016-09-18,22.1,"A"
"USGS","11266500",2016-09-19,22,"A"
"USGS","11266500",2016-09-20,22.5,"A"
"USGS","11266500",2016-09-21,22.3,"A"
"USGS","11266500",2016-09-22,22.6,"A"
"USGS","11266500",2016-09-23,22.2,"A"
"USGS","11266500",2016-09-24,22.1,"A"
"USGS","11266500",2016-09-25,21.8,"A"
"USGS","11266500",2016-09-26,21,"A"
"USGS","11266500",2016-09-27,20.5,"A"
"USGS","11266500",2016-09-28,20,"A"
"USGS","11266500",2016-09-29,19.3,"A"
"USGS","11266500",2016-09-30,19.1,"A"
"USGS","11266500",2016-10-01,18.8,"A"
"USGS","11266500",2016-10-02,18.4,"A"
"USGS","11266500",2016-10-03,18.2,"A"
"USGS","11266500",2016-10-04,18.3,"A"
"USGS","11266500",2016-10-05,17.9,"A"
"USGS","11266500",2016-10-06,18,"A e"
"USGS","11266500",2016-10-07,18.5,"A e"
"USGS","11266500",2016-10-08,19,"A e"
"USGS","11266500",2016-10-09,19.1,"A e"
"USGS","11266500",2016-10-10,19.2,"A e"
"USGS","11266500",2016-10-11,19.3,"A e"
"USGS","11266500",2016-10-12,19.5,"A e"
"USGS","11266500",2016-10-13,19.7,"A e"
"USGS","11266500",2016-10-14,20.2,"A e"
"USGS","11266500",2016-10-15,21.7,"A e"
"USGS","11266500",2016-10-16,305,"A e"
"USGS","11266500",2016-10-17,1120,"A e"
"USGS","11266500",2016-10-18,465,"A e"
"USGS","11266500",2016-10-19,256,"A e"
"USGS","11266500",2016-10-20,191,"A e"
"USGS","11266500",2016-10-21,172,"A e"
"USGS","11266500",2016-10-22,156,"A e"
"USGS","11266500",2016-10-23,132,"A e"
"USGS","11266500",2016-10-24,225,"A e"
"USGS","11266500",2016-10-25,342,"A e"
"USGS","11266500",2016-10-26,220,"A e"
"USGS","11266500",2016-10-27,171,"A e"
"USGS","11266500",2016-10-28,2050,"A e"
"USGS","11266500",2016-10-29,1570,"A e"
"USGS","11266500",2016-10-30,2020,"A e"
"USGS","11266500",2016-10-31,1980,"A e"
"USGS","11266500",2016-11-01,1070,"A e"
"USGS","11266500",2016-11-02,725,"A e"
"USGS","11266500",2016-11-03,559,"A"
"USGS","11266500",2016-11-04,474,"A"
"USGS","11266500",2016-11-05,409,"A"
"USGS","11266500",2016-11-06,360,"A"
"USGS","11266500",2016-11-07,317,"A"
"USGS","11266500",2016-11-08,289,"A"
"USGS","11266500",2016-11-09,271,"A"
"USGS","11266500",2016-11-10,255,"A"
"USGS","11266500",2016-11-11,241,"A"
"USGS","11266500",2016-11-12,225,"A"
"USGS","11266500",2016-11-13,207,"A"
"USGS","11266500",2016-11-14,187,"A"
"USGS","11266500",2016-11-15,171,"A"
"USGS","11266500",2016-11-16,160,"A"
"USGS","11266500",2016-11-17,147,"A"
"USGS","11266500",2016-11-18,135,"A"
"USGS","11266500",2016-11-19,131,"A"
"USGS","11266500",2016-11-20,121,"A"
"USGS","11266500",2016-11-21,125,"A"
"USGS","11266500",2016-11-22,124,"A"
"USGS","11266500",2016-11-23,129,"A"
"USGS","11266500",2016-11-24,113,"A"
"USGS","11266500",2016-11-25,110,"A"
"USGS","11266500",2016-11-26,111,"A"
"USGS","11266500",2016-11-27,115,"A"
"USGS","11266500",2016-11-28,137,"A"
"USGS","11266500",2016-11-29,140,"A"
"USGS","11266500",2016-11-30,137,"A"
"USGS","11266500",2016-12-01,133,"A"
"USGS","11266500",2016-12-02,120,"A"
"USGS","11266500",2016-12-03,124,"A"
"USGS","11266500",2016-12-04,138,"A"
"USGS","11266500",2016-12-05,141,"A"
"USGS","11266500",2016-12-06,130,"A"
"USGS","11266500",2016-12-07,104,"A"
"USGS","11266500",2016-12-08,177,"A"
"USGS","11266500",2016-12-09,302,"A"
"USGS","11266500",2016-12-10,586,"A"
"USGS","11266500",2016-12-11,1280,"A"
"USGS","11266500",2016-12-12,631,"A"
"USGS","11266500",2016-12-13,461,"A"
"USGS","11266500",2016-12-14,392,"A"
"USGS","11266500",2016-12-15,1250,"A"
"USGS","11266500",2016-12-16,2740,"A"
"USGS","11266500",2016-12-17,997,"A"
"USGS","11266500",2016-12-18,725,"A"
"USGS","11266500",2016-12-19,605,"A"
"USGS","11266500",2016-12-20,546,"A"
"USGS","11266500",2016-12-21,491,"A"
"USGS","11266500",2016-12-22,436,"A"
"USGS","11266500",2016-12-23,422,"A"
"USGS","11266500",2016-12-24,373,"A"
"USGS","11266500",2016-12-25,320,"A"
"USGS","11266500",2016-12-26,313,"A"
"USGS","11266500",2016-12-27,345,"A"
"USGS","11266500",2016-12-28,347,"A"
"USGS","11266500",2016-12-29,335,"A"
"USGS","11266500",2016-12-30,336,"A"
"USGS","11266500",2016-12-31,316,"A"
"USGS","11266500",2017-01-01,293,"A"
"USGS","11266500",2017-01-02,270,"A"
"USGS","11266500",2017-01-03,264,"A"
"USGS","11266500",2017-01-04,409,"A"
"USGS","11266500",2017-01-05,855,"A"
"USGS","11266500",2017-01-06,576,"A"
"USGS","11266500",2017-01-07,957,"A"
"USGS","11266500",2017-01-08,4910,"A"
"USGS","11266500",2017-01-09,6990,"A"
"USGS","11266500",2017-01-10,2640,"A"
"USGS","11266500",2017-01-11,2020,"A"
"USGS","11266500",2017-01-12,1650,"A"
"USGS","11266500",2017-01-13,1390,"A"
"USGS","11266500",2017-01-14,1220,"A"
"USGS","11266500",2017-01-15,1100,"A"
"USGS","11266500",2017-01-16,1000,"A"
"USGS","11266500",2017-01-17,927,"A"
"USGS","11266500",2017-01-18,903,"A"
"USGS","11266500",2017-01-19,930,"A"
"USGS","11266500",2017-01-20,870,"A"
"USGS","11266500",2017-01-21,811,"A"
"USGS","11266500",2017-01-22,834,"A"
"USGS","11266500",2017-01-23,750,"A"
"USGS","11266500",2017-01-24,695,"A"
"USGS","11266500",2017-01-25,633,"A"
"USGS","11266500",2017-01-26,613,"A"
"USGS","11266500",2017-01-27,565,"A"
"USGS","11266500",2017-01-28,555,"A"
"USGS","11266500",2017-01-29,554,"A"
"USGS","11266500",2017-01-30,557,"A"
"USGS","11266500",2017-01-31,536,"A"
"USGS","11266500",2017-02-01,533,"A"
"USGS","11266500",2017-02-02,538,"A"
"USGS","11266500",2017-02-03,639,"A"
"USGS","11266500",2017-02-04,632,"A"
"USGS","11266500",2017-02-05,608,"A"
"USGS","11266500",2017-02-06,632,"A"
"USGS","11266500",2017-02-07,2340,"A"
"USGS","11266500",2017-02-08,5460,"A"
"USGS","11266500",2017-02-09,4890,"A"
"USGS","11266500",2017-02-10,3790,"A"
"USGS","11266500",2017-02-11,2460,"A"
"USGS","11266500",2017-02-12,1830,"A"
"USGS","11266500",2017-02-13,1550,"A"
"USGS","11266500",2017-02-14,1380,"A"
"USGS","11266500",2017-02-15,1290,"A"
"USGS","11266500",2017-02-16,1230,"A"
"USGS","11266500",2017-02-17,1250,"A"
"USGS","11266500",2017-02-18,1200,"A"
"USGS","11266500",2017-02-19,1080,"A"
"USGS","11266500",2017-02-20,1600,"A"
"USGS","11266500",2017-02-21,1960,"A"
"USGS","11266500",2017-02-22,1500,"A"
"USGS","11266500",2017-02-23,1150,"A"
"USGS","11266500",2017-02-24,1010,"A"
"USGS","11266500",2017-02-25,936,"A"
"USGS","11266500",2017-02-26,851,"A"
"USGS","11266500",2017-02-27,837,"A"
"USGS","11266500",2017-02-28,756,"A"
"USGS","11266500",2017-03-01,733,"A"
"USGS","11266500",2017-03-02,747,"A"
"USGS","11266500",2017-03-03,755,"A"
"USGS","11266500",2017-03-04,753,"A"
"USGS","11266500",2017-03-05,708,"A"
"USGS","11266500",2017-03-06,672,"A"
"USGS","11266500",2017-03-07,697,"A"
"USGS","11266500",2017-03-08,714,"A"
"USGS","11266500",2017-03-09,772,"A"
"USGS","11266500",2017-03-10,874,"A"
"USGS","11266500",2017-03-11,859,"A"
"USGS","11266500",2017-03-12,960,"A"
"USGS","11266500",2017-03-13,1160,"A"
"USGS","11266500",2017-03-14,1420,"A"
"USGS","11266500",2017-03-15,1670,"A"
"USGS","11266500",2017-03-16,1840,"A"
"USGS","11266500",2017-03-17,2030,"A"
"USGS","11266500",2017-03-18,2170,"A"
"USGS","11266500",2017-03-19,2010,"A"
"USGS","11266500",2017-03-20,1950,"A"
"USGS","11266500",2017-03-21,2450,"A"
"USGS","11266500",2017-03-22,2290,"A"
"USGS","11266500",2017-03-23,1650,"A"
"USGS","11266500",2017-03-24,1520,"A"
"USGS","11266500",2017-03-25,1520,"A"
"USGS","11266500",2017-03-26,1400,"A"
"USGS","11266500",2017-03-27,1300,"A"
"USGS","11266500",2017-03-28,1220,"A"
"USGS","11266500",2017-03-29,1350,"A"
"USGS","11266500",2017-03-30,1980,"A"
"USGS","11266500",2017-03-31,1740,"A"
"USGS","11266500",2017-04-01,1670,"A"
"USGS","11266500",2017-04-02,2070,"A"
"USGS","11266500",2017-04-03,2510,"A"
"USGS","11266500",2017-04-04,2340,"A"
"USGS","11266500",2017-04-05,2480,"A"
"USGS","11266500",2017-04-06,2730,"A"
"USGS","11266500",2017-04-07,2930,"A"
"USGS","11266500",2017-04-08,2570,"A"
"USGS","11266500",2017-04-09,1810,"A"
"USGS","11266500",2017-04-10,1650,"A"
"USGS","11266500",2017-04-11,1550,"A"
"USGS","11266500",2017-04-12,1510,"A"
"USGS","11266500",2017-04-13,1840,"A"
"USGS","11266500",2017-04-14,1560,"A"
"USGS","11266500",2017-04-15,1470,"A"
"USGS","11266500",2017-04-16,1530,"A"
"USGS","11266500",2017-04-17,2160,"A"
"USGS","11266500",2017-04-18,4450,"A"
"USGS","11266500",2017-04-19,3230,"A"
"USGS","11266500",2017-04-20,2650,"A"
"USGS","11266500",2017-04-21,2750,"A"
"USGS","11266500",2017-04-22,3360,"A"
"USGS","11266500",2017-04-23,3680,"A"
"USGS","11266500",2017-04-24,3570,"A"
"USGS","11266500",2017-04-25,2830,"A"
"USGS","11266500",2017-04-26,3110,"A"
"USGS","11266500",2017-04-27,3640,"A"
"USGS","11266500",2017-04-28,3710,"A"
"USGS","11266500",2017-04-29,3420,"A"
"USGS","11266500",2017-04-30,3830,"A"
"USGS","11266500",2017-05-01,4630,"A"
"USGS","11266500",2017-05-02,5320,"A"
"USGS","11266500",2017-05-03,6170,"A"
"USGS","11266500",2017-05-04,7100,"A"
"USGS","11266500",2017-05-05,7540,"A"
"USGS","11266500",2017-05-06,6790,"A"
"USGS","11266500",2017-05-07,5010,"A"
"USGS","11266500",2017-05-08,4630,"A"
"USGS","11266500",2017-05-09,5260,"A"
"USGS","11266500",2017-05-10,5820,"A"
"USGS","11266500",2017-05-11,6080,"A"
"USGS","11266500",2017-05-12,5690,"A"
"USGS","11266500",2017-05-13,3920,"A"
"USGS","11266500",2017-05-14,3440,"A"
"USGS","11266500",2017-05-15,3070,"A"
"USGS","11266500",2017-05-16,2580,"A"
"USGS","11266500",2017-05-17,2380,"A"
"USGS","11266500",2017-05-18,2430,"A"
"USGS","11266500",2017-05-19,2840,"A"
"USGS","11266500",2017-05-20,3750,"A"
"USGS","11266500",2017-05-21,4590,"A"
"USGS","11266500",2017-05-22,5140,"A"
"USGS","11266500",2017-05-23,5850,"A"
"USGS","11266500",2017-05-24,6110,"A"
"USGS","11266500",2017-05-25,5810,"A"
"USGS","11266500",2017-05-26,5390,"A"
"USGS","11266500",2017-05-27,5170,"A"
"USGS","11266500",2017-05-28,5300,"A"
"USGS","11266500",2017-05-29,5450,"A"
"USGS","11266500",2017-05-30,5600,"A"
"USGS","11266500",2017-05-31,5750,"A"
"USGS","11266500",2017-06-01,4530,"A"
"USGS","11266500",2017-06-02,5180,"A"
"USGS","11266500",2017-06-03,5900,"A"
"USGS","11266500",2017-06-04,6200,"A"
